id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type
1358,Hôtel Chenoua,,,42,,,36.6070598,2.4078115,exact,osm,osm,"{""osm"":""295804605""}",hotel
1359,Hôtel Matarès,Hôtel Matarès,,42,,,36.5928446,2.4317536,exact,osm,osm,"{""osm"":""4590033""}",hotel
136,Auberge de jeunesse Souk-El-Tenine,,بيت الشباب سوق الاثنين,06,,,36.6309198,5.3341084,exact,osm,osm,"{""osm"":""6467645891""}",hostel
1360,Hôtel Munatec,Hôtel Munatec,فندق تعاضدية الوطنية لعمال التربية والثقافة,42,,,36.5879668,2.4465716,exact,osm,osm,"{""osm"":""10065267038""}",hotel
1361,Hôtel Necib (ex Césarée),Hôtel Necib,,42,,,36.6077316,2.1911918,exact,osm,osm,"{""osm"":""2880813823""}",hotel
1362,Hôtel des Sportifs,,,42,,,36.5129557,2.4145411,exact,osm,osm,"{""osm"":""3155464820""}",hotel
1363,Kahina,Kahina,كاهنة,42,,,36.6905826,2.7928364,exact,osm,osm,"{""osm"":""4976703821""}",hotel
1364,L'étoile de la Méditerranée,l'étoile de la Méditerranée,نجمة البحر الأبيض المتوسط,42,,,36.6901148,2.7920716,exact,osm,osm,"{""osm"":""4976700222""}",hotel
1365,La Turquoise,La Turquoise,,42,,,36.592447,2.4502116,exact,osm,osm,"{""osm"":""310246303""}",hotel
1366,Étoile de la Méditerranée,,,42,,,36.6815379,2.7820016,exact,osm,osm,"{""osm"":""7716232474""}",hotel
1367,القراعشة,,القراعشة,43,,,36.0963361,5.9838574,exact,osm,osm,"{""osm"":""4556074590""}",alpine_hut
1368,Dr.,,,43,,,36.3903101,6.1288861,exact,osm,osm,"{""osm"":""4637156108""}",chalet
1369,Maison de Farid kahlessenane,,Maison de farid kahlessenane,43,,,36.3887628,5.8912675,exact,osm,osm,"{""osm"":""4382559392""}",chalet
137,CRF Police Nationale,,,06,,,36.6392973,5.2566283,exact,osm,osm,"{""osm"":""268611588""}",hostel
1370,Maison de kahlessenane massoud (cherif),,منزل كحل السنان مسعود (الشريف),43,,,36.393408,5.8905816,exact,osm,osm,"{""osm"":""4399448593""}",chalet
1371,Morceau de kahlessenane Salah,,,43,,,36.3897266,5.9399621,exact,osm,osm,"{""osm"":""8641968517""}",chalet
1372,la maison de farid kahlessenane,,,43,,,36.3886846,5.8913741,exact,osm,osm,"{""osm"":""4394234191""}",chalet
1373,ملكية عائلة كحل السنان احمد و الطيب (الجد),,ملكية عائلة كحل السنان احمد و الطيب (الجد),43,,,36.4293194,5.9120917,exact,osm,osm,"{""osm"":""4727548692""}",chalet
1374,ملكية عائلة كحل السنان طاهر (الجد),,ملكية عائلة كحل السنان طاهر (الجد),43,,,36.4289306,5.9123889,exact,osm,osm,"{""osm"":""4727564391""}",chalet
1375,ملكية عائلة كحل السنان عمار (الجد),,ملكية عائلة كحل السنان عمار (الجد),43,,,36.4294306,5.9116667,exact,osm,osm,"{""osm"":""4727597989""}",chalet
1376,منزل كحل السنان علي بن الطاهر,,منزل كحل السنان علي بن الطاهر,43,,,36.3886995,5.8908803,exact,osm,osm,"{""osm"":""4727455892""}",chalet
1377,منزل كحل السنان فريد,,منزل كحل السنان فريد,43,,,36.3887241,5.8912867,exact,osm,osm,"{""osm"":""4564050592""}",chalet
1378,Bouraoui,,Bouraoui,43,,,36.45624,6.268107,exact,osm,osm,"{""osm"":""4640123404""}",guest_house
1379,karim,,,43,,,36.522403,5.8637093,exact,osm,osm,"{""osm"":""4347806591""}",guest_house
138,Chambres Dortoirs et douches,,,06,,,36.4649367,4.5341014,exact,osm,osm,"{""osm"":""6807916720""}",hostel
1380,Auberge de Jeunesse,,,43,,,36.4065065,5.9379199,exact,osm,osm,"{""osm"":""169917713""}",hostel
1381,Auberge de jeunesse,,,43,,,36.4460289,6.263404,exact,osm,osm,"{""osm"":""388099708""}",hostel
1382,Maison de jeunes,,,43,,,36.4418309,6.2547259,exact,osm,osm,"{""osm"":""388487387""}",hostel
1383,دار الشباب تيكودان مصباح,,دار الشباب تيكودان مصباح,43,,,36.4068425,5.9435461,exact,osm,osm,"{""osm"":""4526598691""}",hostel
1384,منزل مهدي قدور,,منزل مهدي قدور,43,,,36.32752,5.94815,exact,osm,osm,"{""osm"":""4685994189""}",hostel
1385,El Agha,,,43,,,36.406355,5.9449764,exact,osm,osm,"{""osm"":""4382563395""}",hotel
1386,Hôtel Dar Tlidjene,,,43,,,36.1185666,5.9871381,exact,osm,osm,"{""osm"":""3627457632""}",hotel
1387,Hôtel Mabrouk,,نزل المبروك,43,,,36.121461,5.985505,exact,osm,osm,"{""osm"":""4242749790""}",hotel
1388,Hôtel Salam,,نزل السلام,43,,,36.4550439,6.2591914,exact,osm,osm,"{""osm"":""380869514""}",hotel
1389,Hôtel Tapis rouge,,,43,,,36.454814,6.2592421,exact,osm,osm,"{""osm"":""380869255""}",hotel
139,Maison De Jeunes Fatima Ramtani,,بيت الشباب فطيمة رمطاني,06,,,36.7585497,5.0771038,exact,osm,osm,"{""osm"":""4420147089""}",hostel
1390,Rhumel Hotel,,,43,,,36.1589262,6.1591663,exact,osm,osm,"{""osm"":""249831236""}",hotel
1391,Sidi Bouzid,Sidi Bouzid,سيدي بوزيد,43,,,36.1493285,6.1401987,exact,osm,osm,"{""osm"":""4277775824""}",hotel
1392,hôtel Al agha,hôtel Al agha,,43,,,36.4067677,5.9452774,exact,osm,osm,"{""osm"":""11894993469""}",hotel
1393,قاعة الحفلات الفردوس,Salle de mariage,قاعة الحفلات الفردوس,43,,,36.1045241,5.9857336,exact,osm,osm,"{""osm"":""5070486621""}",hotel
1394,Cité des Enseignants,,حي المعلمين,44,,,36.3083536,1.8494436,exact,osm,osm,"{""osm"":""4424912395""}",chalet
1395,منزل الغبريني,,منزل الغبريني,44,,,36.3080736,1.8496088,exact,osm,osm,"{""osm"":""1176074177""}",chalet
1396,Auberge de Jeunesse,,بيت الشباب,44,,,36.2632269,1.9551698,exact,osm,osm,"{""osm"":""2166276837""}",hostel
1397,Ennadjah Hôtel,Hôtel Ennadjah,فندق النجاح,44,,,36.2667778,1.9722408,exact,osm,osm,"{""osm"":""4438876075""}",hotel
1398,Hôtel Doui,Hôtel Doui,فندق دوي,44,,,36.2573991,1.9530373,exact,osm,osm,"{""osm"":""1355841851""}",hotel
1399,Hôtel El Abbas,,فندق العباس,44,,,36.252131,1.9419202,exact,osm,osm,"{""osm"":""334026529""}",hotel
14,Hotel,,,01,,,27.872321,-0.2734576,exact,osm,osm,"{""osm"":""432710540""}",hotel
140,Maison de Jeunes Leflaye,,نزل الشباب لفلاي,06,,,36.6079306,4.6669502,exact,osm,osm,"{""osm"":""436843663""}",hostel
1400,Hôtel El Maqam,,فندق المقام,44,,,36.3047325,2.2252952,exact,osm,osm,"{""osm"":""11822860591""}",hotel
1401,Hôtel Nadjem,Hôtel NADJEM,فندق ناجم,44,,,36.2553868,1.9542569,exact,osm,osm,"{""osm"":""334774173""}",hotel
1402,Hôtel l'univers,,,44,,,36.2608277,2.2206874,exact,osm,osm,"{""osm"":""3246351115""}",hotel
1403,فندق السلام,Hôtel Essalam,,44,,,36.2587374,1.9574304,exact,osm,osm,"{""osm"":""8911265217""}",hotel
1404,فندق بحري,Hôtel behri,فندق بحري,44,,,36.2249099,1.6710336,exact,osm,osm,"{""osm"":""5544812921""}",hotel
1405,Auberge de jeunesse,,,45,,,33.2729933,-0.3085914,exact,osm,osm,"{""osm"":""318767266""}",hostel
1406,oberge de jeunesse Tiout,,,45,,,32.7791705,-0.4116738,exact,osm,osm,"{""osm"":""2679446682""}",hostel
1407,Dortoir Habib,,,45,,,32.7592038,-0.5731746,exact,osm,osm,"{""osm"":""12613114201""}",hotel
1408,Hotel Amine,,فندق الأمين,45,,,33.5440545,-0.2728678,exact,osm,osm,"{""osm"":""514612840""}",hotel
1409,Hôtel Tichrafine,,فندق تيشرافين,45,,,33.5424437,-0.2759418,exact,osm,osm,"{""osm"":""3345793359""}",hotel
141,Résidence Universitaire De Targa Ouzemmour,,,06,,,36.7530626,5.039972,exact,osm,osm,"{""osm"":""4488531690""}",hostel
1410,Résidence des hôtes إقامة الضيوف,Résidence des hôtes,إقامة الضيوف,45,,,33.2657019,-0.3118059,exact,osm,osm,"{""osm"":""4251887191""}",hotel
1411,فندق مكثر,Hôtel Mekther,فندق مكثر,45,,,32.7411409,-0.5810227,exact,osm,osm,"{""osm"":""5315943321""}",hotel
1412,Nouvelle résidence des hôtes Wilaya الإقامة الجديدة للضيوف للولاية,,الإقامة الجديدة للضيوف للولاية,45,,,33.2661844,-0.3129509,exact,osm,osm,"{""osm"":""4251881194""}",motel
1413,auberge de jeunesse,,,45,,,32.7791615,-0.4117543,exact,osm,osm,"{""osm"":""2683346289""}",motel
1414,ancienne résidence wilaya Ain Temouchent,,,46,,,35.2874671,-1.1410117,exact,osm,osm,"{""osm"":""9927208717""}",apartment
1415,شالي,,شالي,46,,,35.3036824,-1.1798021,exact,osm,osm,"{""osm"":""5161852323""}",chalet
1416,Analj Rechgoun ووت ش رشغون,,الوكالة الوطنية لترفيه الشباب,46,,,35.2999291,-1.4673199,exact,osm,osm,"{""osm"":""11003188025""}",hostel
1417,Auberge Madrid Plage,,الإقامة شاطئ رشقون,46,,,35.3007021,-1.4627095,exact,osm,osm,"{""osm"":""6256003207""}",hostel
1418,Auberge de jeunesse Aïn Témouchent,,,46,,,35.3012704,-1.1413404,exact,osm,osm,"{""osm"":""1009698866""}",hostel
1419,Auberge des jeunes,,بيت الشباب,46,,,35.3003784,-1.4056446,exact,osm,osm,"{""osm"":""4760741921""}",hostel
142,Zerarga Nacir,,,06,,,36.4587505,5.2048125,exact,osm,osm,"{""osm"":""377297571""}",hostel
1420,Dortoire Si Mustapha,,,46,,,35.3032004,-1.3834421,exact,osm,osm,"{""osm"":""5350124331""}",hostel
1421,Bel air 2,,,46,,,35.310052,-1.1376914,exact,osm,osm,"{""osm"":""2052454898""}",hotel
1422,Belle Vue Hotel فندق المنظر الجميل,,فندق المنظر الجميل,46,,,35.2988297,-1.4687046,exact,osm,osm,"{""osm"":""11003180697""}",hotel
1423,Benmansour Hotel فندق بن منصور,,فندق بن منصور,46,,,35.299349,-1.4685121,exact,osm,osm,"{""osm"":""11005958597""}",hotel
1424,Benmedjahed Hotel فندق بن مجاهد,,فندق بن مجاهد,46,,,35.2976306,-1.4691411,exact,osm,osm,"{""osm"":""11006046294""}",hotel
1425,Camp terga (FOSC - SONELGAZ) مخيم تارقا فوسك سونلغاز,,مخيم تارقا فوسك سونلغاز,46,,,35.4368773,-1.2353651,exact,osm,osm,"{""osm"":""11080705627""}",hotel
1426,Complexe Touristique Doriane Beach,Complexe Touristique Doriane Beach,مجمع الشاطئ دوريان السياحي,46,,,35.4682567,-1.2241895,exact,osm,osm,"{""osm"":""300224277""}",hotel
1427,Complèxe touristique An-Nabil,,المركب السياحي النبيل,46,,,35.3055479,-1.4636991,exact,osm,osm,"{""osm"":""568521851""}",hotel
1428,Hotel AQUA Mirage فندق أكوا ميراج,,فندق أكوا ميراج,46,,,35.4377164,-1.2367371,exact,osm,osm,"{""osm"":""11080811466""}",hotel
1429,Hotel El Mokhtar,Hotel El Mokhtar,فندق المختار,46,,,35.301228,-1.4664672,exact,osm,osm,"{""osm"":""1096314671""}",hotel
143,عند فريد,,عند فريد,06,,,36.6315009,4.625286,exact,osm,osm,"{""osm"":""7475094990""}",hostel
1430,Hotel M'ehidine Le Bateau فندق محي الدين الباخرة,,فندق محي الدين الباخرة,46,,,35.436591,-1.236155,exact,osm,osm,"{""osm"":""11080750698""}",hotel
1431,Hotel du Centre,,,46,,,35.3798286,-0.9700792,exact,osm,osm,"{""osm"":""4813316313""}",hotel
1432,Hôtel,,,46,,,35.3064034,-1.3817826,exact,osm,osm,"{""osm"":""235488350""}",hotel
1433,Hôtel Aquarium,,فندق أكواريم,46,,,35.3009614,-1.3821705,exact,osm,osm,"{""osm"":""6721090540""}",hotel
1434,Hôtel Bel Air 1,Hôtel Bel Air I,فندق بل أير 1,46,,,35.3074952,-1.1425015,exact,osm,osm,"{""osm"":""237078595""}",hotel
1435,Hôtel Bel Air 2,Hôtel Bel Air 2,فندق بل أير 2,46,,,35.3099873,-1.1373076,exact,osm,osm,"{""osm"":""194736687""}",hotel
1436,Hôtel Eden Stop,,,46,,,35.314312,-1.134285,exact,osm,osm,"{""osm"":""720628750""}",hotel
1437,Hôtel L'Aquarium,,,46,,,35.3008319,-1.4024927,exact,osm,osm,"{""osm"":""5350080847""}",hotel
1438,Hôtel Restaurant El Djemel,,,46,,,35.328087,-1.1095201,exact,osm,osm,"{""osm"":""5368531417""}",hotel
1439,Hôtel Restaurant Farah,,,46,,,35.2932301,-1.1403197,exact,osm,osm,"{""osm"":""5331712307""}",hotel
144,منزل الجد,,,06,,,36.6446483,5.1584413,exact,osm,osm,"{""osm"":""8171659217""}",hostel
1440,Hôtel Restaurant Maghreb,,,46,,,35.2929356,-1.1400545,exact,osm,osm,"{""osm"":""3389463537""}",hotel
1441,Hôtel Restaurant Zeidour,,,46,,,35.2943251,-1.1402663,exact,osm,osm,"{""osm"":""5404422613""}",hotel
1442,Hôtel Siga,Hôtel Siga,فندق سيقا,46,,,35.3016305,-1.4035865,exact,osm,osm,"{""osm"":""293413409""}",hotel
1443,Hôtel Tam-Tam,,فندق تام تام,46,,,35.299492,-1.1807639,exact,osm,osm,"{""osm"":""5161852322""}",hotel
1444,Hôtel du Prince,,,46,,,35.2929655,-1.1422948,exact,osm,osm,"{""osm"":""9496528601""}",hotel
1445,Karaibes Resort **** منتجع كرايبس,,منتجع كرايبس ****,46,,,35.4461426,-1.227694,exact,osm,osm,"{""osm"":""11081491465""}",hotel
1446,Madrid Hotel 1 فندق مدريد,,فندق مدريد 1,46,,,35.3023578,-1.4661182,exact,osm,osm,"{""osm"":""11005922402""}",hotel
1447,Madrid Hotel 2 فندق مدريد,,فندق مدريد 2,46,,,35.3020361,-1.465791,exact,osm,osm,"{""osm"":""11005947319""}",hotel
1448,Merwan Hotel فندق مروان,,فندق مروان,46,,,35.2978976,-1.4690472,exact,osm,osm,"{""osm"":""11006046280""}",hotel
1449,Pasadena Hotel فندق باسادينا,,فندق باسادينا,46,,,35.2966197,-1.4700142,exact,osm,osm,"{""osm"":""11002773840""}",hotel
145,Ach Elbaz,Ach Elbaz,,06,,,36.8135516,4.9691865,exact,osm,osm,"{""osm"":""4092197090""}",hotel
1450,RAYANE Hotel فندق ريان,,فندق ريان,46,,,35.2986584,-1.4681339,exact,osm,osm,"{""osm"":""11002697120""}",hotel
1451,Station Thermale Hammam Bouhadjar,Station Thermale Hammam Bouhadjar,المحطة المعدنية حمام بوحجر,46,,,35.3696301,-0.9679686,exact,osm,osm,"{""osm"":""377845140""}",hotel
1452,Tourist complex hotel Karaibes مجمع سياحي فندق كرايبس,,مجمع سياحي فندق كرايبس,46,,,35.4468156,-1.2273131,exact,osm,osm,"{""osm"":""11081491464""}",hotel
1453,Voyageurs,,,46,,,35.2935049,-1.1410939,exact,osm,osm,"{""osm"":""3389458461""}",hotel
1454,hotel terga beach فندق شاطئ تارغا,,فندق شاطئ تارغا,46,,,35.4383229,-1.2364501,exact,osm,osm,"{""osm"":""11080868962""}",hotel
1455,فندق أتلانتس الجلاب,,فندق أتلانتس الجلاب,46,,,35.4934461,-1.2167522,exact,osm,osm,"{""osm"":""722364311""}",hotel
1456,فندق ريو,Hôtel Río,فندق ريو,46,,,35.3889555,-1.0930705,exact,osm,osm,"{""osm"":""5376136119""}",hotel
1457,مجمع السياحة ليز,,مجمع السياحة ليز,46,,,35.4910219,-1.2167091,exact,osm,osm,"{""osm"":""722364312""}",hotel
1458,Motel Kharoub,,,46,,,35.1840642,-1.4330744,exact,osm,osm,"{""osm"":""626125950""}",motel
1459,ليكول سماوي,,ليكول سماوي,47,,,32.4710625,3.7193792,exact,osm,osm,"{""osm"":""6549166785""}",apartment
146,Al-Mudayna Hotel,,,06,,,36.6702498,5.1548375,exact,osm,osm,"{""osm"":""3272568303""}",hotel
1460,Base vie METLILI,,,47,,,32.2932373,3.0869052,exact,osm,osm,"{""osm"":""4747436821""}",chalet
1461,Akham,,,47,,,32.4652888,3.6699601,exact,osm,osm,"{""osm"":""7081760185""}",guest_house
1462,رويجي,,رويجي,47,,,32.2794271,3.612442,exact,osm,osm,"{""osm"":""5009542723""}",guest_house
1463,Centre Familial de Zelfana SONELGAZ,,,47,,,32.3937609,4.2211687,exact,osm,osm,"{""osm"":""3504848287""}",hostel
1464,Centre de repos des anciens moudjahidines,,,47,,,32.3936171,4.2195994,exact,osm,osm,"{""osm"":""3504806936""}",hostel
1465,Hotel Benkhlifa,,فندق بن خليفة,47,,,32.3979181,4.2213929,exact,osm,osm,"{""osm"":""3505074700""}",hostel
1466,Hotel Boudjrada,,فندق بوجرادة,47,,,32.3974447,4.2199364,exact,osm,osm,"{""osm"":""3505071071""}",hostel
1467,Hotel Bouziane,,فندق بوزيان,47,,,32.3956669,4.2207304,exact,osm,osm,"{""osm"":""3505071074""}",hostel
1468,Hôtel Nouh,,,47,,,32.3953927,4.2172605,exact,osm,osm,"{""osm"":""3504806935""}",hostel
1469,نزل الفاتحي,,نزل الفاتحي,47,,,32.4864769,3.6772956,exact,osm,osm,"{""osm"":""4409503693""}",hostel
147,Atlantis,Atlantis,اطلنطيس,06,,,36.4348311,4.5097342,exact,osm,osm,"{""osm"":""405837137""}",hotel
1470,Aghlen Paradise,Aghlen Paradise,,47,,,32.4310881,3.6138374,exact,osm,osm,"{""osm"":""7288032085""}",hotel
1471,Dortoir Mirana Mayotte,,,47,,,32.4867089,3.6811628,exact,osm,osm,"{""osm"":""12626670301""}",hotel
1472,Hôtel El Djanoub,Hôtel El Djanoub,فندق الجنوب,47,,,32.4948783,3.6812446,exact,osm,osm,"{""osm"":""258521134""}",hotel
1473,Hôtel Le Belvédère,,,47,,,32.4939103,3.6905627,exact,osm,osm,"{""osm"":""460537681""}",hotel
1474,Résidence des Deux Tours,Résidence des Deux Tours,,47,,,32.4597903,3.6863166,exact,osm,osm,"{""osm"":""4805815921""}",hotel
1475,الواحات,Ouasis,الواحات,47,,,32.4933457,3.6858847,exact,osm,osm,"{""osm"":""5491544131""}",hotel
1476,فندق إيزوران,Hotel Izorane,فندق إيزوران,47,,,32.4837886,3.6794315,exact,osm,osm,"{""osm"":""6380192685""}",hotel
1477,فندق النخيل,Hôtel La Palmeraie,فندق النخيل,47,,,32.4893573,3.6581254,exact,osm,osm,"{""osm"":""5175033322""}",hotel
1478,فندق النومرات,Hotel Nomirat,فندق النومرات,47,,,32.3661349,3.7962369,exact,osm,osm,"{""osm"":""6153403285""}",hotel
1479,فندق بلاس,Hotel Balace,فندق بلاس,47,,,32.3948894,4.2203279,exact,osm,osm,"{""osm"":""4349640193""}",hotel
148,Auberge Le Thaïs,,,06,,,36.8658979,4.8564201,exact,osm,osm,"{""osm"":""4092131068""}",hotel
1480,فندق بلعجال,Hôtel BELADJEL,فندق بلعجال,47,,,32.4864498,3.6756291,exact,osm,osm,"{""osm"":""5334666523""}",hotel
1481,فندق مزاب,Hôtel M'zab,فندق مزاب,47,,,32.4842096,3.6761501,exact,osm,osm,"{""osm"":""387427471""}",hotel
1482,مؤسسة الحمامات المعدنية زلفانة,Établissement Public Thermale Zelfana,مؤسسة الحمامات المعدنية زلفانة,47,,,32.3961984,4.2218339,exact,osm,osm,"{""osm"":""4368562591""}",hotel
1483,نزل الطاسيلي,Hôtel Tassili,نزل الطاسيلي,47,,,32.4782536,3.6842467,exact,osm,osm,"{""osm"":""4349692492""}",hotel
1484,Bloc C.F.P.A,,,48,,,35.9576773,0.9121575,exact,osm,osm,"{""osm"":""6130735988""}",apartment
1485,Benmousa Mohamed,,,48,,,36.1126697,0.789066,exact,osm,osm,"{""osm"":""5595739151""}",guest_house
1486,بلغول عبد الجلال,,بلغول عبد الجلال,48,,,35.7289528,0.5658374,exact,osm,osm,"{""osm"":""5122352626""}",guest_house
1487,نزل الشباب,,نزل الشباب,48,,,35.7325906,0.5571407,exact,osm,osm,"{""osm"":""4520848000""}",hostel
1488,Hôtel Belaacel,,,48,,,35.8470407,0.5054228,exact,osm,osm,"{""osm"":""411358180""}",hotel
1489,Hôtel El-Ouleldja,,,48,,,35.7333215,0.450599,exact,osm,osm,"{""osm"":""482041479""}",hotel
149,Cap Sigli Iguedlane,,,06,,,36.8825728,4.7358907,exact,osm,osm,"{""osm"":""4249087538""}",hotel
1490,L'auberge,,بيت الشباب,48,,,35.9599426,0.9149433,exact,osm,osm,"{""osm"":""311573170""}",hotel
1491,فندق المغرب,Hôtel Maghreb,فندق المغرب,48,,,35.9597488,0.9129322,exact,osm,osm,"{""osm"":""308669751""}",hotel
1492,نزال الكبير مينا,Grand hôtel Mina,نزال الكبير مينا,48,,,35.7305507,0.5441322,exact,osm,osm,"{""osm"":""5849065387""}",hotel
1493,Auberge Dar Agham Akbou,,,49,,,29.2626017,0.231135,exact,osm,osm,"{""osm"":""12620864101""}",guest_house
1494,دار المهدي بن امحمد,,دار المهدي بن امحمد,49,,,29.7346987,0.7307484,exact,osm,osm,"{""osm"":""7198267785""}",guest_house
1495,فندق قنتور,,فندق قنتور,49,,,29.3155798,0.0106841,exact,osm,osm,"{""osm"":""7244542885""}",guest_house
1496,قصر تالة,,قصر تالة,49,,,28.6740509,0.3510661,exact,osm,osm,"{""osm"":""7229725786""}",guest_house
1497,منزل الحاج المهدي بن امحمد,,منزل الحاج المهدي بن امحمد,49,,,29.7359228,0.7304392,exact,osm,osm,"{""osm"":""7198375085""}",guest_house
1498,Ben-Kadi Abd El-Krim,,,49,,,29.7095764,0.7185018,exact,osm,osm,"{""osm"":""9779593417""}",hostel
1499,نزل الشباب تيميمون,,نزل الشباب تيميمون,49,,,29.27348,0.2381019,exact,osm,osm,"{""osm"":""6875989886""}",hostel
15,HÔTEL TOUATE SONATRACH,,,01,,,27.8841398,-0.286805,exact,osm,osm,"{""osm"":""5177397723""}",hotel
150,Cap aokas,,رأس أوقاس,06,,,36.6400304,5.2384909,exact,osm,osm,"{""osm"":""4639469690""}",hotel
1500,نزل تريل,,نزل تريل,49,,,29.2433369,0.2210242,exact,osm,osm,"{""osm"":""7024740509""}",hostel
1501,أناف,ANAF,أناف,49,,,29.2633956,0.2339091,exact,osm,osm,"{""osm"":""6084127891""}",hotel
1502,أناف,Anaf,أناف,49,,,29.2637913,0.2332641,exact,osm,osm,"{""osm"":""6592085686""}",hotel
1503,بيت الشباب,Auberge de la jeunesse,بيت الشباب,49,,,29.7094893,0.7219282,exact,osm,osm,"{""osm"":""3329555446""}",hotel
1504,فندق جنان مالك تيميمون,Hôtel Djnan Malek Timimoun,فندق جنان مالك تيميمون,49,,,29.2656465,0.2242424,exact,osm,osm,"{""osm"":""6185328285""}",hotel
1505,فندق قورارة,Hôtel Gourara,فندق قورارة,49,,,29.2631134,0.2219736,exact,osm,osm,"{""osm"":""461446094""}",hotel
1506,نزل قصر ماسين,Hotel Ksar Massine,نزل قصر ماسين,49,,,29.282339,0.2504556,exact,osm,osm,"{""osm"":""3897093793""}",hotel
1507,دار الضيافة,,دار الضيافة,50,,,21.3318093,0.9562677,exact,osm,osm,"{""osm"":""8319132618""}",guest_house
1508,زاوية حسما,,زاوية حيما,50,,,21.3276792,0.9499955,exact,osm,osm,"{""osm"":""8361735917""}",guest_house
1509,إن كرت,,إن كرت,50,,,20.8096391,1.2175563,exact,osm,osm,"{""osm"":""6582679985""}",hostel
151,Centre Thalassothérapie,,,06,,,36.6713013,5.1524565,exact,osm,osm,"{""osm"":""3272568302""}",hotel
1510,قرية عبان رمضان,,عبان رمضان الخمسين,50,,,20.9637644,1.2593229,exact,osm,osm,"{""osm"":""6582679986""}",hostel
1511,صورن,Souran,صورن,50,,,20.4006013,2.0799998,exact,osm,osm,"{""osm"":""5841510185""}",hotel
1512,فندق السايح,,فندق السايح,50,,,21.3306894,0.9516134,exact,osm,osm,"{""osm"":""5646955622""}",hotel
1513,بيت الشباب,,بيت الشباب,51,,,34.4241607,5.0644939,exact,osm,osm,"{""osm"":""306660595""}",hostel
1514,دار الشباب كريفي مصطفى,,دار الشباب كريفي مصطفى,51,,,34.3960777,5.0027443,exact,osm,osm,"{""osm"":""316300246""}",hostel
1515,فندق ترنزيت,hôtel transit,فندق ترنزيت,51,,,34.4363807,5.0686563,exact,osm,osm,"{""osm"":""309808152""}",hotel
1516,Auberge De Jenesse Oasis Blanche,,,52,,,30.1330564,-2.1641192,exact,osm,osm,"{""osm"":""7119670625""}",hostel
1517,Auberge de jeunes,,,52,,,30.4475318,-2.2864922,exact,osm,osm,"{""osm"":""6875992088""}",hostel
1518,نزل بني عباس,,نزل بني عباس,52,,,30.1301905,-2.1619576,exact,osm,osm,"{""osm"":""6875991089""}",hostel
1519,فندق العرق الكبير,Hôtel Grand ERG,فندق العرق الكبير,52,,,30.1254126,-2.170917,exact,osm,osm,"{""osm"":""309966463""}",hotel
152,Cristal,Cristal,كريسطال,06,,,36.7540587,5.0613331,exact,osm,osm,"{""osm"":""1172521185""}",hotel
1520,نزل ريم,Hôtel Rym,نزل ريم,52,,,30.1312647,-2.1755078,exact,osm,osm,"{""osm"":""1937168047""}",hotel
1521,دار الضيافة لبلدية إن غار,,دار الضيافة لبلدية إن غار,53,,,27.0971255,1.9052899,exact,osm,osm,"{""osm"":""4365966096""}",guest_house
1522,بلعالم,,بلعالم,53,,,27.1868344,2.4831174,exact,osm,osm,"{""osm"":""4767897321""}",hostel
1523,بيت الشباب باخمد عبد الله,,بيت الشباب باخمد عبد الله,53,,,27.0984298,1.9043962,exact,osm,osm,"{""osm"":""6913302285""}",hostel
1524,باجودة,Hôtel Badjouda,باجودة,53,,,27.1980732,2.4751193,exact,osm,osm,"{""osm"":""4973576222""}",hotel
1525,تيدكلة,Tidkla,تيدكلة,53,,,27.1994526,2.4891483,exact,osm,osm,"{""osm"":""4973543025""}",hotel
1526,Tidikelt,,,53,,,27.2042944,2.4878041,exact,osm,osm,"{""osm"":""4212344190""}",motel
1527,Tin Zaouatine;تين ظواتين,,تين ظواتين,54,,,19.9542771,2.9666292,exact,osm,osm,"{""osm"":""8038503053""}",apartment
1528,قاعدة الحياة,,قاعدة الحياة,54,,,19.9734727,2.9762673,exact,osm,osm,"{""osm"":""5857276588""}",apartment
1529,بوبكر رقادي,,بوبكر رقادي,54,,,19.5778688,5.7732622,exact,osm,osm,"{""osm"":""6970555434""}",hostel
153,Hammam Sillal,,,06,,,36.6487902,4.6732332,exact,osm,osm,"{""osm"":""1493507451""}",hotel
1530,لزهر مك,,لزهر مك,55,,,33.0824981,6.0616885,exact,osm,osm,"{""osm"":""8059053085""}",apartment
1531,مركز ترفيهي,,مركز ترفيهي,55,,,32.6120079,5.5181952,exact,osm,osm,"{""osm"":""4574486790""}",guest_house
1532,Hôtel Hoggar,,فندق الهقار,55,,,33.1075674,6.0694943,exact,osm,osm,"{""osm"":""4337278761""}",hotel
1533,Hôtel L'oasis,,فندق الواحات,55,,,33.1022419,6.070475,exact,osm,osm,"{""osm"":""242547182""}",hotel
1534,فندق التجاني,Hôtel Tidjani,فندق التجاني,55,,,33.0812194,6.0435136,exact,osm,osm,"{""osm"":""463053234""}",hotel
1535,مسكن حمدي الأغواطي،تماسين,,,55,,,33.0129773,6.0022079,exact,osm,osm,"{""osm"":""13469840401""}",hotel
1536,نزل التجانية مقهى - مطعم - إستراحة,Auberge Tidjania,نزل التجانية مقهى - مطعم - إستراحة,55,,,32.5951002,5.8468143,exact,osm,osm,"{""osm"":""7149162386""}",hotel
